Company Code,Account,Customer Name,Trade Format Level 2,Channel,Sales Workforce Lv2,Sales Workforce Lv3,Banner Name,Billing Document,Document Number,Document type,Posting Key,Debit/Credit ind,Assignment,Document Date,Special G/L ind.,Amount in local currency,Local Currency,Amount in doc. curr.,Document currency,Amount in loc.curr.2,Local Currency 2,G/L Account,Posting Date,Baseline Payment Dte,Entry Date,Net due date,Year/month,Reason code,User Name,Sales Document,Vendor,Customer,Reference,Text,Clearing Document,Clearing date,Arrears after net due date,Reference Key 1,Reference Key 2,Exclude,Days,Ageing,Clearing Status
2408,20400001,SQE KCKQSW,GZYCAI EAQYC,MT,MT,CYG GWIWGQAKCE,KQG QLCQGQAE,,3400015563,DZ,17,H,20230203,2023-02-03,,642525888,IDR,642525888,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,20400001,,,3400015563.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,20400001,SQE KCKQSW,GZYCAI EAQYC,MT,MT,CYG GWIWGQAKCE,KQG QLCQGQAE,,3400015827,DZ,17,H,20230203,2023-02-03,,-874497416,IDR,-874497416,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,20400001,,,3400015827.0,2023-02-03,0,,,,0,<2,Cleared
2408,20400001,SQE KCKQSW,GZYCAI EAQYC,MT,MT,CYG GWIWGQAKCE,KQG QLCQGQAE,,3400016299,DZ,15,H,20230203,2023-02-03,,412481467,IDR,412481467,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,20400001,684626,684626,3400016299.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,20400001,SQE KCKQSW,GZYCAI EAQYC,MT,MT,CYG GWIWGQAKCE,KQG QLCQGQAE,,3400016300,DZ,15,H,20230203,2023-02-03,,-997444932,IDR,-997444932,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,20400001,684627,684627,3400016300.0,2023-02-03,0,,,,0,<2,Cleared
2408,20400001,SQE KCKQSW,GZYCAI EAQYC,MT,MT,CYG GWIWGQAKCE,KQG QLCQGQAE,,3400016394,DZ,15,H,20230203,2023-02-03,,-165679240,IDR,-165679240,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-05,2023-02-03,2023/02,,SYSADMIN,,,20400001,684656,684656,3400016394.0,2023-02-03,0,,,,0,<2,Cleared
2408,24900001,PE ECGPZ,GZYCAI EAQYC,MT,MT,CYG HYPCA SPC AEG,KQG SPCCWQLEY,,3400015564,DZ,17,H,20230203,2023-02-03,,276219114,IDR,276219114,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,24900001,,,3400015564.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,29000001,SQE YC CWLCXIOSW 2,GZYCAI EAQYC,MT,MT,CYG GWIWGQAKCE,KQG QLCQGQAE,,3400015828,DZ,17,H,20230203,2023-02-03,,458347814,IDR,458347814,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,29000001,,,3400015828.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,29000001,SQE YC CWLCXIOSW 2,GZYCAI EAQYC,MT,MT,CYG GWIWGQAKCE,KQG QLCQGQAE,,3400015829,DZ,17,H,20230203,2023-02-03,,-958764286,IDR,-958764286,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,29000001,,,3400015829.0,2023-02-03,0,,,,0,<2,Cleared
2408,29000001,SQE YC CWLCXIOSW 2,GZYCAI EAQYC,MT,MT,CYG GWIWGQAKCE,KQG QLCQGQAE,,3400016396,DZ,15,H,20230203,2023-02-03,,179044735,IDR,179044735,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-05,2023-02-03,2023/02,,SYSADMIN,,,29000001,684937,684937,3400016396.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,29800001,SQE YC CWLQCQP,GZYCAI EAQYC,MT,MT,CYG GWIWGQAKCE,KQG QLCQGQAE,,3400015565,DZ,17,H,20230203,2023-02-03,,816649180,IDR,816649180,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,29800001,,,3400015565.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,29800001,SQE YC CWLQCQP,GZYCAI EAQYC,MT,MT,CYG GWIWGQAKCE,KQG QLCQGQAE,,3400015566,DZ,17,H,20230203,2023-02-03,,313807439,IDR,313807439,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,29800001,,,3400015566.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,29850001,SQE YC KQIYXIO,GZYCAI EAQYC,MT,MT,CYG GWIWGQAKCE,KQG QLCQGQAE,,3400016272,DZ,15,H,20230203,2023-02-03,,122535830,IDR,122535830,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,29850001,684660,684660,3400016272.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,35000001,SQE YC CWKZKZL,GZYCAI EAQYC,MT,MT,CYG GWIWGQAKCE,KQG QLCQGQAE,,3400015726,DZ,17,H,20230203,2023-02-03,,-413246741,IDR,-413246741,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,35000001,,,3400015726.0,2023-02-03,0,,,,0,<2,Cleared
2408,35000001,SQE YC CWKZKZL,GZYCAI EAQYC,MT,MT,CYG GWIWGQAKCE,KQG QLCQGQAE,,3400016395,DZ,15,H,20230203,2023-02-03,,842632720,IDR,842632720,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-05,2023-02-03,2023/02,,SYSADMIN,,,35000001,684657,684657,3400016395.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,51700001,CV. QYXIQYW,GZYCAI EAQYC,MT,MT,ASG ZXECA WSLQIY,KXH KQLW,,3400016136,DZ,15,H,20230203,2023-02-03,,-669595965,IDR,-669595965,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,51700001,684995,684995,3400016136.0,2023-02-03,0,,,,0,<2,Cleared
2408,73100001,SQE YC LQGPXIO,GZYCAI EAQYC,MT,MT,CYG GWIWGQAKCE,KQG QLCQGQAE,,3400015680,DZ,17,H,20230203,2023-02-03,,-295205089,IDR,-295205089,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,73100001,,,3400015680.0,2023-02-03,0,,,,0,<2,Cleared
2408,73100001,SQE YC LQGPXIO,GZYCAI EAQYC,MT,MT,CYG GWIWGQAKCE,KQG QLCQGQAE,,3400015681,DZ,17,H,20230203,2023-02-03,,-115264011,IDR,-115264011,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,73100001,,,3400015681.0,2023-02-03,0,,,,0,<2,Cleared
2408,90035101,PE. GWYW XEQGQ WIYZICSWQ,GZYCAI EAQYC,MT,MT,CYG GWIWGQAKCE,KQG QLCQ GWYW,,3400016288,DZ,15,H,20230203,2023-02-03,,-514023979,IDR,-514023979,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,90035101,684525,684525,3400016288.0,2023-02-03,0,,,,0,<2,Cleared
2408,91017001,PE. PZGZIQ WIYQH PCAGQW,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG GCYQI,,3400015999,DZ,15,H,20230203,2023-02-03,,-396258836,IDR,-396258836,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,91017001,684981,684981,3400015999.0,2023-02-03,0,,,,0,<2,Cleared
2408,91083001,PE QXYAQE YWSEAWKXEZA,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG QEJCH,,3400015703,DZ,15,H,20230203,2023-02-03,,-217196308,IDR,-217196308,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,91083001,684872,684872,3400015703.0,2023-02-03,0,,,,0,<2,Cleared
2408,91087001,CV. KWIEQIO PAQEQGQ,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG GCYQI,,3400016030,DZ,15,H,20230203,2023-02-03,,520449313,IDR,520449313,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,91087001,685222,685222,3400016030.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,91204001,PE. WAQGQ ZQGQI SCJQHECAQ,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG PQYQIO,,3400016137,DZ,15,H,20230203,2023-02-03,,-405168591,IDR,-405168591,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,91204001,684978,684978,3400016137.0,2023-02-03,0,,,,0,<2,Cleared
2408,91205001,CV ICCZ,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG PQYQIO,,3400015935,DZ,15,H,20230203,2023-02-03,,259667278,IDR,259667278,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,91205001,684814,684814,3400015935.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,91292001,CV. PXEAQ LXKXK AQYQ GQIYWAW,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG PQYQIO,,3400016079,DZ,15,H,20230203,2023-02-03,,304700461,IDR,304700461,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,V_V708,,,91292001,BRIVA10200912920,BRIVA1020091292001INDSCV PUTRA LUBUK RAY,3400016079.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,91404001,PE. AWQX QKYW SCIEZSQ PCKQIKQAX,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG PCKQIKQAX,,3400015599,DZ,15,H,20230203,2023-02-03,,-155085851,IDR,-155085851,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,91404001,684739,684739,3400015599.0,2023-02-03,0,,,,0,<2,Cleared
2408,91404001,PE. AWQX QKYW SCIEZSQ PCKQIKQAX,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG PCKQIKQAX,,3400015707,DZ,15,H,20230203,2023-02-03,,-163052550,IDR,-163052550,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,91404001,684891,684891,3400015707.0,2023-02-03,0,,,,0,<2,Cleared
2408,91406001,PE. PAWIEWS PAWKQYW XSQHQ PAWGQ PKK,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG PCKQIKQAX,,3400016117,DZ,15,H,20230203,2023-02-03,,-801551750,IDR,-801551750,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,91406001,684812,684812,3400016117.0,2023-02-03,0,,,,0,<2,Cleared
2408,91407001,CV SXKXA,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG PCKQIKQAX,,3400016114,DZ,15,H,20230203,2023-02-03,,423860784,IDR,423860784,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,91407001,684770,684770,3400016114.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,91409001,CV.XSQHQ KCASQGQ EQEQPAWGQ,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG PCKQIKQAX,,3400015618,DZ,15,H,20230203,2023-02-03,,712100760,IDR,712100760,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,91409001,684778,684778,3400015618.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,91411001,PE. LWGQIGXLEW ECEQPCCAQH,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG SXGQECAQ KCPXLQXQI,,3400015512,DZ,15,H,20230203,2023-02-03,,-497819250,IDR,-497819250,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,91411001,684588,684588,3400015512.0,2023-02-03,0,,,,0,<2,Cleared
2408,91413001,PE. AZKWISZI CWEAQ GQIYWAW,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG SXGQECAQ KCPXLQXQI,,3400015609,DZ,15,H,20230203,2023-02-03,,625090169,IDR,625090169,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,91413001,684759,684759,3400015609.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,91418001,PE. KWIEQIO SCJQHECAQ KQEQG,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,KQG IZAEHCAI SXG,,3400015603,DZ,15,H,20230203,2023-02-03,,-996269883,IDR,-996269883,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,91418001,684749,684749,3400015603.0,2023-02-03,0,,,,0,<2,Cleared
2408,91614001,CV. QAJXIQ PAWGQ,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG SXGQECAQ KCPXLQXQI,,3400016245,DZ,15,H,20230203,2023-02-03,,660172657,IDR,660172657,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,91614001,684695,684695,3400016245.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,91627001,CV. KXIOQ GQS PAQEQGQ,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG KCIOKXLX,,3400016071,DZ,15,H,20230203,2023-02-03,,-768997514,IDR,-768997514,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,91627001,684889,684889,3400016071.0,2023-02-03,0,,,,0,<2,Cleared
2408,91695001,CV. XSQHQ KQAX,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG PQLCGKQIO,,3400015992,DZ,15,H,20230203,2023-02-03,,-84154156,IDR,-84154156,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,91695001,684699,684699,3400015992.0,2023-02-03,0,,,,0,<2,Cleared
2408,91801001,CV. GXAIW QKQYW,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG LQGPXIO,,3400015718,DZ,15,H,20230203,2023-02-03,,628879115,IDR,628879115,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,91801001,684927,684927,3400015718.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,91883001,PE. PPW KQIYQAJQYQ,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG LQGPXIO,,3400016163,DZ,15,H,20230203,2023-02-03,,-21150490,IDR,-21150490,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,91883001,684855,684855,3400016163.0,2023-02-03,0,,,,0,<2,Cleared
2408,91883001,PE. PPW KQIYQAJQYQ,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG LQGPXIO,,3400016164,DZ,15,H,20230203,2023-02-03,,757929458,IDR,757929458,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,91883001,684856,684856,3400016164.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,91883001,PE. PPW KQIYQAJQYQ,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG LQGPXIO,,3400016165,DZ,15,H,20230203,2023-02-03,,532527253,IDR,532527253,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,91883001,684892,684892,3400016165.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,91883001,PE. PPW KQIYQAJQYQ,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG LQGPXIO,,3400016165,DZ,15,H,20230203,2023-02-03,,-750975624,IDR,-750975624,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,91883001,684892,684892,3400016165.0,2023-02-03,0,,,,0,<2,Cleared
2408,91883001,PE. PPW KQIYQAJQYQ,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG LQGPXIO,,3400016166,DZ,15,H,20230203,2023-02-03,,-807844450,IDR,-807844450,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,91883001,684894,684894,3400016166.0,2023-02-03,0,,,,0,<2,Cleared
2408,91895001,CV. GCKQA JQYQ GQKGXA,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG LQGPXIO,,3400016257,DZ,15,H,20230203,2023-02-03,,-757627496,IDR,-757627496,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,91895001,685351,685351,3400016257.0,2023-02-03,0,,,,0,<2,Cleared
2408,92005001,CV. KXYWQIQ,YWSEAWKXEWVC EAQYC,DT,DT,ASG ZXECA WSLQIY,QSG PQLQIOKQAQYQ,,3400015996,DZ,15,H,20230203,2023-02-03,,-128486341,IDR,-128486341,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,92005001,684790,684790,3400015996.0,2023-02-03,0,,,,0,<2,Cleared
2408,92011001,PE. EAWZ SQGPWE,YWSEAWKXEWVC EAQYC,DT,DT,ASG ZXECA WSLQIY,QSG PQLQIOKQAQYQ,,3400016104,DZ,15,H,20230203,2023-02-03,,-323900819,IDR,-323900819,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,92011001,684557,684557,3400016104.0,2023-02-03,0,,,,0,<2,Cleared
2408,92012001,PE. GCOQ IWQOQ SXKSCS QKQYW,YWSEAWKXEWVC EAQYC,DT,DT,ASG ZXECA WSLQIY,QSG KQIJQAGQSWI,,3400016067,DZ,15,H,20230203,2023-02-03,,-549610003,IDR,-549610003,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,92012001,684873,684873,3400016067.0,2023-02-03,0,,,,0,<2,Cleared
2408,92014001,GXSQCWA - PCLQWHQAW,YWSEAWKXEWVC EAQYC,DT,DT,ASG ZXECA WSLQIY,QSG KQIJQAGQSWI,,3400016098,DZ,11,H,20230203,2023-02-03,,81883665,IDR,81883665,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,V_V708,,,92014001,UNALLOC,1020092014001,,,3,,,Positive Value,2,=2,Open
2408,92088001,PE WQHQIQ WIEW SCJQEW,YWSEAWKXEWVC EAQYC,DT,DT,ASG ZXECA WSLQIY,QSG KQIJQAGQSWI,,3400015617,DZ,15,H,20230203,2023-02-03,,929390843,IDR,929390843,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,92088001,684777,684777,3400015617.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,92090001,PE. KCAKQE YXKXIOQI IWQOQ KQPXQS,YWSEAWKXEWVC EAQYC,DT,DT,ASG ZXECA WSLQIY,QSG KQIJQAGQSWI,,3400016039,DZ,15,H,20230203,2023-02-03,,-414020929,IDR,-414020929,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,92090001,684714,684714,3400016039.0,2023-02-03,0,,,,0,<2,Cleared
2408,92213001,CV.SWIQA ECAPQYX GQIYWAW,YWSEAWKXEWVC EAQYC,DT,DT,ASG ZXECA WSLQIY,QSG PZIEWQIQK,,3400015937,DZ,15,H,20230203,2023-02-03,,-53456701,IDR,-53456701,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,92213001,685210,685210,3400015937.0,2023-02-03,0,,,,0,<2,Cleared
2408,92214001,QIYHWKQ PAWGQJQYQ,YWSEAWKXEWVC EAQYC,DT,DT,ASG ZXECA WSLQIY,QSG PZIEWQIQK,,3400016028,DZ,15,H,20230203,2023-02-03,,934535292,IDR,934535292,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,92214001,684600,684600,3400016028.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,92214001,QIYHWKQ PAWGQJQYQ,YWSEAWKXEWVC EAQYC,DT,DT,ASG ZXECA WSLQIY,QSG PZIEWQIQK,,3400016028,DZ,15,H,20230203,2023-02-03,,663312072,IDR,663312072,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,92214001,684600,684600,3400016028.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,92404001,PE. KWIEQIOYQSQ IWQOQEQGQ OAZOZE,YWSEAWKXEWVC EAQYC,DT,DT,ASG ZXECA WSLQIY,QSG KQLEWG KQLEQAQ,,3400016244,DZ,15,H,20230203,2023-02-03,,676808170,IDR,676808170,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,92404001,685354,685354,3400016244.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,92409001,PE. SXKXA LXGWIEX KZIEQIO,YWSEAWKXEWVC EAQYC,DT,DT,ASG ZXECA WSLQIY,QSG KQLEWG KQLEQAQ,,3400015698,DZ,15,H,20230203,2023-02-03,,281873495,IDR,281873495,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,92409001,684850,684850,3400015698.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,92432001,PE. SXKXA LXGWIEX SQIOQEEQ,YWSEAWKXEWVC EAQYC,DT,DT,ASG ZXECA WSLQIY,QSG KQLEWG KQLEQAQ,,3400015697,DZ,15,H,20230203,2023-02-03,,666693779,IDR,666693779,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,92432001,684849,684849,3400015697.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,92605001,PE. SXGKCA CQHQYQ GCOQKCAKQH,YWSEAWKXEWVC EAQYC,DT,DT,ASG ZXECA WSLQIY,QSG GQKQSSQA,,3400015700,DZ,15,H,20230203,2023-02-03,,957521712,IDR,957521712,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,92605001,684859,684859,3400015700.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,92623001,PE. SXGKCA CQHQYQ GCOQKCAKQH,YWSEAWKXEWVC EAQYC,DT,DT,ASG ZXECA WSLQIY,QSG GQKQSSQA,,3400016012,DZ,15,H,20230203,2023-02-03,,-752994734,IDR,-752994734,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,92623001,684679,684679,3400016012.0,2023-02-03,0,,,,0,<2,Cleared
2408,93010001,PE. OAQHQ PQIOQI LCSEQAW,YWSEAWKXEWVC EAQYC,DT,DT,ASG OE JQVQ,QSG JQKQAEQ CQSE,,3400016223,DZ,15,H,20230203,2023-02-03,,536255424,IDR,536255424,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,93010001,684518,684518,3400016223.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,93518001,PE. CCGPQKQ GXLWQ QKQYW,YWSEAWKXEWVC EAQYC,DT,DT,ASG OE JQVQ,QSG EQSWKGQLQYQ,,3400015590,DZ,15,H,20230203,2023-02-03,,-771359276,IDR,-771359276,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,93518001,684701,684701,3400015590.0,2023-02-03,0,,,,0,<2,Cleared
2408,93528001,PE. PLQGKZPAQEQGQ JZYZSQIEZSZ,YWSEAWKXEWVC EAQYC,DT,DT,ASG LGE JQVQ,KQG LGE SCGQAQIO,,3400016222,DZ,15,H,20230203,2023-02-03,,-63242022,IDR,-63242022,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,93528001,684513,684513,3400016222.0,2023-02-03,0,,,,0,<2,Cleared
2408,93528001,PE. PLQGKZPAQEQGQ JZYZSQIEZSZ,YWSEAWKXEWVC EAQYC,DT,DT,ASG LGE JQVQ,KQG LGE SCGQAQIO,,3400016224,DZ,15,H,20230203,2023-02-03,,882936625,IDR,882936625,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,93528001,684520,684520,3400016224.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,93801001,QCCIO KQKEWQI,YWSEAWKXEWVC EAQYC,DT,DT,ASG OE JQVQ,QSG CWACKZI,,3400016024,DZ,15,H,20230203,2023-02-03,,-857046665,IDR,-857046665,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,93801001,684914,684914,3400016024.0,2023-02-03,0,,,,0,<2,Cleared
2408,93809001,PLQGKZPAQEQGQ JZYZSQIEZSZ,YWSEAWKXEWVC EAQYC,DT,DT,ASG OE JQVQ,QSG PXAWZKCAEZ,,3400016056,DZ,15,H,20230203,2023-02-03,,588704749,IDR,588704749,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,93809001,684514,684514,3400016056.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,93809001,PLQGKZPAQEQGQ JZYZSQIEZSZ,YWSEAWKXEWVC EAQYC,DT,DT,ASG OE JQVQ,QSG PXAWZKCAEZ,,3400016057,DZ,15,H,20230203,2023-02-03,,-897083409,IDR,-897083409,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,93809001,684515,684515,3400016057.0,2023-02-03,0,,,,0,<2,Cleared
2408,94001101,PE. GXAIW XEQGQ - PQEW,YWSEAWKXEWVC EAQYC,DT,DT,ASG OE JQVQ,QSG SCGQAQIO,,3400015513,DZ,15,H,20230203,2023-02-03,,47441375,IDR,47441375,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,94001101,684589,684589,3400015513.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,94207001,CV ACSEX YXEQ IWQOQ GQOCLQIO,YWSEAWKXEWVC EAQYC,DT,DT,ASG OE JQVQ,QSG YZOYQKQAEQ,,3400015507,DZ,15,H,20230203,2023-02-03,,887060069,IDR,887060069,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,94207001,684560,684560,3400015507.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
